model,param_under_test,cw_classes,q_norm,avg_tot_reward,avg_steps,avg_embb_outages,avg_urllc_delays,avg_residual_urllc_pkts
0,0.1,0,0,-45.349,1400.0,45.349,0.0,0.0
0,0.2,0,0,-91.156,1400.0,91.156,0.0,0.0
0,0.3,0,0,-138.026,1400.0,138.026,0.0,0.0
0,0.4,0,0,-179.704,1400.0,179.704,0.0,0.0
0,0.5,0,0,-219.325,1400.0,219.325,0.0,0.0
